unified_id,entity_type,entity_type_name,entity_name
26460,5,MF,dystroglycan binding
26461,1,SideEffect,Raynaud's phenomenon
26462,3,BP,negative regulation of microtubule depolymerization
26463,7,Pathway,Glucagon signaling in metabolic regulation
26464,2,Gene,MIR3180-2
26465,3,BP,positive regulation of protein localization to centrosome
26466,3,BP,calcium ion import across plasma membrane
26467,2,Gene,LOC100505555
26468,4,Compound,Auranofin
26469,3,BP,regulation of lens fiber cell differentiation
26470,2,Gene,VAMP4
26471,2,Gene,POU2F3
26472,5,MF,UDP-glucose:glycoprotein glucosyltransferase activity
26473,3,BP,auditory receptor cell fate commitment
26474,2,Gene,DUPD1
26475,3,BP,positive regulation of ventricular cardiac muscle cell action potential
26476,1,SideEffect,Normocytic anemia
26477,2,Gene,MAPKAPK5-AS1
26478,2,Gene,CTNNA3
26479,2,Gene,FAM172BP
26480,4,Compound,Nilutamide
26481,3,BP,retrograde trans-synaptic signaling by soluble gas
26482,5,MF,profilin binding
26483,2,Gene,ATP2B2
26484,3,BP,positive regulation of anterior head development
26485,2,Gene,FKBP15
26486,1,SideEffect,Obstruction
26487,2,Gene,CCDC160
26488,2,Gene,ANKRD36BP2
26489,3,BP,positive regulation of aldosterone secretion
26490,3,BP,regulation of protein localization to cilium
26491,4,Compound,Pipotiazine
26492,0,Symptom,Restless Legs Syndrome
26493,2,Gene,LOC105379301
26494,3,BP,regulation of elastin catabolic process
26495,1,SideEffect,Bacteraemia
26496,1,SideEffect,Injection site thrombosis
26497,2,Gene,MIR548C
26498,4,Compound,Carbetocin
26499,3,BP,UDP-N-acetylglucosamine metabolic process
26500,2,Gene,LINC02614
26501,2,Gene,LINC01774
26502,3,BP,"positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation"
26503,1,SideEffect,Disorientation
26504,2,Gene,LINC02239
26505,1,SideEffect,Infective myositis
26506,2,Gene,TCP11L1
26507,8,CC,RISC complex
26508,3,BP,actin polymerization or depolymerization
26509,3,BP,regulation of ER to Golgi vesicle-mediated transport by GTP hydrolysis
26510,2,Gene,TMEM204
26511,2,Gene,TRGJ2
26512,3,BP,negative regulation of cellular response to insulin stimulus
26513,3,BP,forebrain dorsal/ventral pattern formation
26514,2,Gene,NIBAN1
26515,3,BP,G protein-coupled receptor internalization
26516,7,Pathway,PI-3K cascade:FGFR4
26517,2,Gene,MIR34C
26518,2,Gene,ILVBL
26519,7,Pathway,Nuclear import of Rev protein
26520,1,SideEffect,Psychomotor skills impaired
26521,2,Gene,BPIFA1
26522,1,SideEffect,Glucose tolerance decreased
26523,2,Gene,SNORD94
26524,8,CC,sodium:potassium-exchanging ATPase complex
26525,2,Gene,LINC01506
26526,1,SideEffect,Spotting vaginal
26527,3,BP,protein K6-linked ubiquitination
26528,1,SideEffect,Worsening of diabetes
26529,4,Compound,Calcifediol
26530,1,SideEffect,Metaphyseal dysplasia
26531,7,Pathway,Antagonism of Activin by Follistatin
26532,2,Gene,GP1BA
26533,2,Gene,KU-MEL-3
26534,5,MF,guanylate kinase activity
26535,2,Gene,ANKDD1B
26536,2,Gene,OOSP2
26537,5,MF,S-adenosyl-L-methionine binding
26538,2,Gene,AMY1A
26539,1,SideEffect,Application site discomfort
26540,3,BP,phosphocreatine biosynthetic process
26541,1,SideEffect,Megacolon toxic
26542,1,SideEffect,Pulmonary vasculitis
26543,1,SideEffect,Colon obstruction
26544,3,BP,cardiac neural crest cell migration involved in outflow tract morphogenesis
26545,2,Gene,FTX
26546,1,SideEffect,Pimples
26547,3,BP,production of molecular mediator involved in inflammatory response
26548,1,SideEffect,Monoparesis
26549,1,SideEffect,Dermatitis irritant contact
26550,1,SideEffect,Tumour necrosis
26551,2,Gene,EEF2KMT
26552,1,SideEffect,Bullous lichen planus
26553,3,BP,cellular response to extracellular stimulus
26554,1,SideEffect,Eczema allergic atopic
26555,3,BP,cellular response to cholesterol
26556,2,Gene,PLA2G3
26557,2,Gene,MIR6124
26558,3,BP,synaptic vesicle transport
26559,4,Compound,Oteracil
26560,2,Gene,MIR3663HG
26561,4,Compound,Ouabain
26562,5,MF,(S)-2-hydroxy-acid oxidase activity
26563,3,BP,very-low-density lipoprotein particle remodeling
26564,3,BP,multi-organism localization
26565,1,SideEffect,Vulva discomfort
26566,2,Gene,MFSD4B
26567,2,Gene,OR51B6
26568,3,BP,vesicle fusion to plasma membrane
26569,0,Symptom,Weight Gain
26570,3,BP,positive regulation of tumor necrosis factor production
26571,1,SideEffect,Vulvovaginal candidiasis
26572,2,Gene,HAUS3
26573,3,BP,positive regulation of gamma-aminobutyric acid secretion
26574,2,Gene,SULT1A3
26575,2,Gene,CSMD2
26576,1,SideEffect,Confusional state
26577,3,BP,AMP metabolic process
26578,5,MF,disordered domain specific binding
26579,2,Gene,MMP10
26580,3,BP,positive regulation of MAP kinase activity
26581,3,BP,histone deubiquitination
26582,2,Gene,MIR136
26583,3,BP,ribonucleoside monophosphate catabolic process
26584,7,Pathway,RUNX2 regulates genes involved in differentiation of myeloid cells
26585,2,Gene,EGFL7
26586,4,Compound,Mepyramine
26587,2,Gene,LINC02502
26588,2,Gene,MFSD4A
26589,4,Compound,Levomefolic acid
26590,8,CC,ER membrane protein complex
26591,2,Gene,MAP3K5-AS1
26592,3,BP,response to macrophage colony-stimulating factor
26593,3,BP,positive regulation of peptidyl-lysine acetylation
26594,1,SideEffect,Anaphylactic shock
26595,3,BP,regulation of prostaglandin-endoperoxide synthase activity
26596,5,MF,N-succinyltransferase activity
26597,2,Gene,LOC101929340
26598,1,SideEffect,Hypophagia
26599,2,Gene,DUSP8
26600,3,BP,regulation of cardiac muscle tissue regeneration
26601,2,Gene,LOC105376527
26602,3,BP,signal transduction involved in cellular response to ammonium ion
26603,3,BP,detection of bacterium
26604,10,Anatomy,sublingual gland
26605,3,BP,regulation of vitamin D 24-hydroxylase activity
26606,3,BP,regulation of gastric acid secretion
26607,2,Gene,PPP6R2
26608,1,SideEffect,Postoperative shivering
26609,3,BP,oxidative single-stranded RNA demethylation
26610,3,BP,negative regulation of feeding behavior
26611,2,Gene,USP31
26612,2,Gene,INVS
26613,5,MF,myosin heavy chain binding
26614,2,Gene,ARMCX5
26615,2,Gene,MIR6894
26616,2,Gene,LOC101927557
26617,1,SideEffect,Blood alkaline phosphatase increased
26618,5,MF,sterol esterase activity
26619,3,BP,regulation of cell projection organization
26620,3,BP,quinolinate biosynthetic process
26621,3,BP,antibiotic metabolic process
26622,3,BP,threonyl-tRNA aminoacylation
26623,3,BP,regulation of gene silencing
26624,1,SideEffect,Flank pain
26625,3,BP,L-serine metabolic process
26626,2,Gene,C1orf216
26627,3,BP,positive regulation of lymphocyte apoptotic process
26628,3,BP,regulation of B cell receptor signaling pathway
26629,2,Gene,SIGLEC6
26630,3,BP,regulation of dopamine secretion
26631,10,Anatomy,lower jaw region
26632,0,Symptom,Renal Colic
26633,2,Gene,SPRR2D
26634,3,BP,regulation of DNA biosynthetic process
26635,3,BP,regulation of norepinephrine secretion
26636,3,BP,pH reduction
26637,3,BP,negative regulation of chloride transport
26638,3,BP,adrenergic receptor signaling pathway
26639,2,Gene,TMPRSS12
26640,3,BP,smooth muscle tissue development
26641,1,SideEffect,Injection site discolouration
26642,7,Pathway,FCERI mediated Ca+2 mobilization
26643,5,MF,TBP-class protein binding
26644,1,SideEffect,Hypercholesterolaemia
26645,7,Pathway,Hypothetical Network for Drug Addiction
26646,1,SideEffect,Hepatoblastoma
26647,1,SideEffect,Toothache
26648,3,BP,cell wall macromolecule metabolic process
26649,8,CC,molybdopterin synthase complex
26650,1,SideEffect,Mental status changes
26651,3,BP,positive regulation of transcription elongation from RNA polymerase II promoter
26652,3,BP,chromatin reprogramming in the zygote
26653,2,Gene,ZNF490
26654,3,BP,extrinsic apoptotic signaling pathway via death domain receptors
26655,2,Gene,CFL1P1
26656,2,Gene,SATL1
26657,2,Gene,TBC1D23
26658,3,BP,regulation of female receptivity
26659,3,BP,purine nucleoside triphosphate catabolic process
26660,3,BP,chorio-allantoic fusion
26661,2,Gene,TRIM32
26662,2,Gene,FRMD5
26663,2,Gene,ZNF404
26664,2,Gene,LOC100132686
26665,3,BP,pigment metabolic process involved in pigmentation
26666,1,SideEffect,Infectious mononucleosis
26667,2,Gene,DOCK8-AS1
26668,5,MF,calcium ion binding involved in regulation of cytosolic calcium ion concentration
26669,3,BP,negative regulation of branching involved in ureteric bud morphogenesis
26670,3,BP,killing by host of symbiont cells
26671,5,MF,"2 iron, 2 sulfur cluster binding"
26672,5,MF,transmembrane-ephrin receptor activity
26673,2,Gene,TAF1B
26674,2,Gene,MIR598
26675,3,BP,scaRNA localization to Cajal body
26676,2,Gene,VN1R10P
26677,2,Gene,KCND3-AS1
26678,5,MF,lactate dehydrogenase activity
26679,2,Gene,DDX11L9
26680,1,SideEffect,Adenocarcinoma of prostate
26681,3,BP,protein localization to cell junction
26682,3,BP,positive regulation of nitric oxide metabolic process
26683,3,BP,regulation of hepatocyte proliferation
26684,3,BP,regulation of dendritic cell chemotaxis
26685,2,Gene,SNORA36C
26686,3,BP,postsynaptic actin cytoskeleton organization
26687,2,Gene,LUADT1
26688,3,BP,acetylcholine catabolic process in synaptic cleft
26689,8,CC,radial spoke stalk
26690,3,BP,C21-steroid hormone metabolic process
26691,2,Gene,ZNF343
26692,1,SideEffect,Hemianopia
26693,3,BP,vitamin K catabolic process
26694,1,SideEffect,Uterine atony
26695,5,MF,glutathione disulfide oxidoreductase activity
26696,1,SideEffect,Breast tension
26697,10,Anatomy,femoral artery
26698,3,BP,cleavage furrow formation
26699,3,BP,positive regulation of catecholamine metabolic process
26700,2,Gene,NUDT9P1
26701,4,Compound,Valdecoxib
26702,1,SideEffect,Skin carcinoma
26703,1,SideEffect,Parkinsonism aggravated
26704,2,Gene,MRPL1
26705,2,Gene,LOC102725254
26706,2,Gene,LINC01376
26707,5,MF,enone reductase activity
26708,3,BP,kinin cascade
26709,2,Gene,SCML4
26710,1,SideEffect,Night sweats
26711,3,BP,regulation of neuron projection development
26712,1,SideEffect,Drug eruption
26713,2,Gene,LINC01137
26714,2,Gene,HLA-DQB1-AS1
26715,2,Gene,LPL
26716,8,CC,endolysosome
26717,2,Gene,LOC101928978
26718,3,BP,DNA double-strand break processing involved in repair via single-strand annealing
26719,2,Gene,MUC5B-AS1
26720,3,BP,cAMP biosynthetic process
26721,2,Gene,MIR3617
26722,2,Gene,NODAL
26723,8,CC,integrin alphav-beta8 complex
26724,2,Gene,TAS2R3
26725,3,BP,positive regulation of B cell mediated immunity
26726,7,Pathway,RUNX3 regulates WNT signaling
26727,7,Pathway,Carnitine synthesis
26728,9,Disease,retroperitoneal cancer
26729,2,Gene,SNORA4
26730,7,Pathway,Cyclin E associated events during G1/S transition
26731,2,Gene,SNORA73B
26732,4,Compound,Naloxone
26733,1,SideEffect,Paranoid state
26734,5,MF,transmitter-gated ion channel activity
26735,3,BP,positive regulation of cell maturation
26736,2,Gene,IGHV3-38
26737,3,BP,negative regulation of dendritic spine morphogenesis
26738,2,Gene,TMEM98
26739,3,BP,positive regulation of hemopoiesis
26740,3,BP,anterior/posterior axon guidance
26741,5,MF,phosphorylation-dependent protein binding
26742,2,Gene,DOK3
26743,2,Gene,HHEX
26744,3,BP,regulation of selenocysteine incorporation
26745,3,BP,polyadenylation-dependent ncRNA catabolic process
26746,2,Gene,BRS3
26747,2,Gene,OR51H1
26748,2,Gene,ZNF426
26749,3,BP,modification by organism of membrane in other organism involved in symbiotic interaction
26750,3,BP,organ induction
26751,3,BP,neuroepithelial cell differentiation
26752,3,BP,peptidyl-arginine ADP-ribosylation
26753,3,BP,positive regulation of tau-protein kinase activity
26754,2,Gene,TTC9C
26755,2,Gene,TTLL10-AS1
26756,2,Gene,MYL9
26757,1,SideEffect,Pseudoparkinsonism
26758,7,Pathway,Signalling to ERK5
26759,5,MF,disaccharide binding
26760,1,SideEffect,Neuromuscular toxicity
26761,3,BP,negative regulation of interleukin-1 beta production
26762,2,Gene,LINC02140
26763,8,CC,cell body membrane
26764,0,Symptom,Skin Manifestations
26765,2,Gene,LY6L
26766,3,BP,habenula development
26767,3,BP,cellular response to leptin stimulus
26768,10,Anatomy,pulmonary artery
26769,6,PharmacologicClass,Central Nervous System Depression
26770,2,Gene,MDFIC
26771,3,BP,regulation of dendritic cell dendrite assembly
26772,2,Gene,LINC01745
26773,2,Gene,ANKRD40CL
26774,4,Compound,Nialamide
26775,3,BP,male gonad development
26776,2,Gene,KCNQ1DN
26777,1,SideEffect,Abnormal vision
26778,3,BP,spleen development
26779,2,Gene,RNF122
26780,5,MF,MDM2/MDM4 family protein binding
26781,7,Pathway,Voltage gated Potassium channels
26782,2,Gene,MIR1302-3
26783,3,BP,collagen catabolic process
26784,2,Gene,MIR3143
26785,2,Gene,KRTAP17-1
26786,2,Gene,LOC100288966
26787,2,Gene,SNORD113-8
26788,3,BP,regulation of membrane lipid metabolic process
26789,2,Gene,LOC105370792
26790,5,MF,monosaccharide binding
26791,3,BP,renal sodium ion absorption
26792,3,BP,microtubule nucleation by interphase microtubule organizing center
26793,3,BP,translation reinitiation
26794,5,MF,"phosphotransferase activity, alcohol group as acceptor"
26795,2,Gene,FAM111A-DT
26796,3,BP,"regulation of CD8-positive, alpha-beta T cell activation"
26797,1,SideEffect,Subcutaneous abscess
26798,1,SideEffect,Edema cerebral
26799,3,BP,positive regulation of glial cell differentiation
26800,1,SideEffect,Cramps of lower extremities
26801,3,BP,Schwann cell differentiation
26802,3,BP,regulation of hydrogen peroxide metabolic process
26803,4,Compound,Avobenzone
26804,2,Gene,FRRS1
26805,4,Compound,Silver sulfadiazine
26806,1,SideEffect,Tenderness
26807,3,BP,sphingosine metabolic process
26808,7,Pathway,Signal regulatory protein family interactions
26809,2,Gene,POTED
26810,5,MF,cofactor transmembrane transporter activity
26811,2,Gene,CENPVL3
26812,1,SideEffect,Post procedural infection
26813,2,Gene,PMS2P2
26814,1,SideEffect,Central obesity
26815,2,Gene,SRGAP3-AS3
26816,2,Gene,SPRY3
26817,2,Gene,AMER3
26818,2,Gene,LOC101928942
26819,7,Pathway,Cytosolic iron-sulfur cluster assembly
26820,4,Compound,Dextropropoxyphene
26821,3,BP,ventricular cardiac myofibril assembly
26822,3,BP,hepatocyte proliferation
26823,3,BP,peptidyl-glutamic acid modification
26824,2,Gene,MIR4748
26825,5,MF,chitinase activity
26826,3,BP,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process
26827,10,Anatomy,zona glomerulosa of adrenal gland
26828,1,SideEffect,Cervix neoplasm
26829,2,Gene,NOTUM
26830,4,Compound,Cholesterol
26831,1,SideEffect,Bicarbonate level
26832,1,SideEffect,Sperm concentration
26833,2,Gene,TEP1
26834,3,BP,positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel
26835,2,Gene,LINC02480
26836,2,Gene,SPIRE2
26837,2,Gene,UGT1A6
26838,2,Gene,ATP6
26839,2,Gene,DNAJC27-AS1
26840,3,BP,actin crosslink formation
26841,2,Gene,KRTAP4-12
26842,1,SideEffect,Acute allergic reaction
26843,2,Gene,TEX48
26844,3,BP,paraxial mesodermal cell differentiation
26845,2,Gene,BCAS1
26846,1,SideEffect,Intervertebral discitis
26847,1,SideEffect,Glucose-6-phosphate dehydrogenase deficiency
26848,2,Gene,MIR6780A
26849,3,BP,endocytosis involved in viral entry into host cell
26850,2,Gene,MTRNR2L2
26851,3,BP,ERAD pathway
26852,2,Gene,SPRY4-AS1
26853,8,CC,HOPS complex
26854,1,SideEffect,Autoimmune hepatitis
26855,3,BP,interleukin-4 secretion
26856,1,SideEffect,Nuchal rigidity
26857,2,Gene,GPR31
26858,3,BP,regulation of cyclin-dependent protein serine/threonine kinase activity
26859,2,Gene,PINLYP
26860,2,Gene,EPHA4
26861,4,Compound,Isoprenaline
26862,1,SideEffect,Electrocardiogram PR shortened
26863,2,Gene,ZNF141
26864,1,SideEffect,Calculus of kidney
26865,3,BP,negative regulation of apoptotic process involved in metanephric nephron tubule development
26866,2,Gene,AGAP4
26867,2,Gene,GPR55
26868,1,SideEffect,Upper respiratory tract infection
26869,3,BP,binding of sperm to zona pellucida
26870,3,BP,negative regulation of gluconeogenesis
26871,5,MF,cAMP-dependent protein kinase inhibitor activity
26872,3,BP,negative regulation of immune effector process
26873,2,Gene,IGLC6
26874,2,Gene,FAM228A
26875,3,BP,B cell chemotaxis
26876,2,Gene,OR52K1
26877,7,Pathway,Prefoldin mediated transfer of substrate to CCT/TriC
26878,3,BP,positive regulation of granulocyte macrophage colony-stimulating factor production
26879,2,Gene,CHRNA7
26880,2,Gene,ZNF727
26881,3,BP,ureteric bud invasion
26882,3,BP,substrate-dependent cell migration
26883,2,Gene,RETREG1
26884,2,Gene,NKX2-1-AS1
26885,4,Compound,Naloxegol
26886,3,BP,negative regulation of cardiac muscle tissue regeneration
26887,2,Gene,MIR30D
26888,3,BP,"energy coupled proton transport, down electrochemical gradient"
26889,3,BP,pyridoxine biosynthetic process
26890,2,Gene,STARD13-AS
26891,7,Pathway,Apoptosis Modulation by HSP70
26892,3,BP,ephrin receptor signaling pathway
26893,8,CC,EARP complex
26894,1,SideEffect,Pallanesthesia
26895,2,Gene,PCTP
26896,2,Gene,OR1D5
26897,1,SideEffect,Torsade de pointes
26898,2,Gene,XIRP2
26899,3,BP,chylomicron remnant clearance
26900,2,Gene,MAPRE3-AS1
26901,7,Pathway,Inositol transporters
26902,3,BP,plasma membrane to endosome transport
26903,2,Gene,MIR518D
26904,1,SideEffect,Troponin I increased
26905,1,SideEffect,Compulsions
26906,3,BP,hormone secretion
26907,2,Gene,ANKRD60
26908,3,BP,regulation of mitotic nuclear division
26909,4,Compound,Cyclosporine
26910,3,BP,leucine transport
26911,4,Compound,Betahistine
26912,3,BP,cortisol biosynthetic process
26913,8,CC,cyclin D2-CDK4 complex
26914,2,Gene,ARHGAP21
26915,3,BP,positive regulation of growth
26916,2,Gene,GPR153
26917,3,BP,water-soluble vitamin biosynthetic process
26918,2,Gene,AGXT2
26919,6,PharmacologicClass,Carbapenems
26920,3,BP,negative regulation of entry of bacterium into host cell
26921,2,Gene,MIR7848
26922,2,Gene,ADNP-AS1
26923,3,BP,glutamate catabolic process
26924,3,BP,negative regulation of myosin-light-chain-phosphatase activity
26925,2,Gene,TMEM170A
26926,2,Gene,CNPY4
26927,2,Gene,SIX4
26928,5,MF,Arp2/3 complex binding
26929,4,Compound,Tylvalosin
26930,2,Gene,MIRLET7A2
26931,2,Gene,NANOS3
26932,3,BP,cellular trivalent inorganic anion homeostasis
26933,9,Disease,gout
26934,1,SideEffect,Oedema mouth
26935,4,Compound,Edetate disodium anhydrous
26936,3,BP,trans-synaptic signaling by endocannabinoid
26937,3,BP,response to monosaccharide
26938,10,Anatomy,adipose tissue
26939,2,Gene,LOC101928416
26940,2,Gene,ZNF32-AS1
26941,8,CC,pericentric heterochromatin
26942,3,BP,positive regulation of cell adhesion molecule production
26943,5,MF,eukaryotic initiation factor 4E binding
26944,2,Gene,ADCYAP1
26945,5,MF,G-protein beta-subunit binding
26946,2,Gene,TSNAXIP1
26947,3,BP,specification of symmetry
26948,2,Gene,POMZP3
26949,2,Gene,RMND1
26950,3,BP,gamma-aminobutyric acid metabolic process
26951,2,Gene,TMEM121
26952,2,Gene,TSPOAP1-AS1
26953,3,BP,regulation of glial cell apoptotic process
26954,5,MF,leukotriene-B4 20-monooxygenase activity
26955,3,BP,spliceosomal snRNP assembly
26956,1,SideEffect,Swollen tongue
26957,2,Gene,MIR373
26958,2,Gene,PNMA8B
26959,2,Gene,LOC107985688
26960,2,Gene,SLC7A7
26961,2,Gene,HDAC11-AS1
26962,2,Gene,MIR6780B
26963,2,Gene,PMF1-BGLAP
26964,1,SideEffect,Haemorrhage subcutaneous
26965,2,Gene,SEPTIN12
26966,1,SideEffect,Gastric ulcer perforation
26967,2,Gene,LOC105374171
26968,8,CC,SWI/SNF superfamily-type complex
26969,3,BP,negative regulation of response to nutrient levels
26970,2,Gene,PKDCC
26971,3,BP,phytol metabolic process
26972,9,Disease,peripheral nervous system neoplasm
26973,3,BP,response to luteinizing hormone
26974,3,BP,positive regulation of vascular endothelial growth factor receptor signaling pathway
26975,3,BP,protein phosphorylation
26976,3,BP,actin filament branching
26977,2,Gene,OR4D9
26978,3,BP,positive regulation of cell proliferation involved in heart morphogenesis
26979,2,Gene,SLC6A2
26980,3,BP,piRNA biosynthetic process
26981,2,Gene,LINC02050
26982,1,SideEffect,Erythema multiforme
26983,2,Gene,LINC01088
26984,2,Gene,LINC01019
26985,3,BP,lactosylceramide metabolic process
26986,3,BP,chromatin remodeling
26987,2,Gene,DNPH1
26988,2,Gene,SRGAP2-AS1
26989,2,Gene,PHACTR2
26990,2,Gene,MIR7856
26991,3,BP,nucleotide-binding oligomerization domain containing 2 signaling pathway
26992,2,Gene,LINC01159
26993,3,BP,pigment metabolic process
26994,3,BP,B cell homeostasis
26995,5,MF,growth factor receptor binding
26996,3,BP,negative regulation of pinocytosis
26997,3,BP,post-translational protein acetylation
26998,2,Gene,LINC02454
26999,2,Gene,LY75
27000,2,Gene,LINC00836
27001,3,BP,relaxation of skeletal muscle
27002,2,Gene,OR11H6
27003,7,Pathway,Angiogenesis
27004,2,Gene,FAM83E
27005,4,Compound,Carvedilol
27006,6,PharmacologicClass,Glycopeptides
27007,1,SideEffect,Cinchonism
27008,2,Gene,H2BC1
27009,7,Pathway,Signaling by Erythropoietin
27010,1,SideEffect,Slurred speech
27011,2,Gene,TMEM190
27012,7,Pathway,Adenylate cyclase inhibitory pathway
27013,2,Gene,ABCC5-AS1
27014,1,SideEffect,Akinesia
27015,9,Disease,psoriatic arthritis
27016,2,Gene,LINC00550
27017,4,Compound,Eugenol
27018,3,BP,regulation of ion transport
27019,2,Gene,ERICH4
27020,3,BP,strand invasion
27021,7,Pathway,Acetylcholine Neurotransmitter Release Cycle
27022,3,BP,positive regulation of cell projection organization
27023,4,Compound,Gentamicin
27024,3,BP,nucleoside monophosphate biosynthetic process
27025,2,Gene,SELENOW
27026,9,Disease,sclerosing cholangitis
27027,3,BP,regulation of ruffle assembly
27028,1,SideEffect,Redness of face
27029,4,Compound,Oxacillin
27030,4,Compound,Amikacin
27031,3,BP,cell fate determination
27032,3,BP,lipid hydroxylation
27033,2,Gene,CBY3
27034,4,Compound,Tezacaftor
27035,3,BP,chaperone-mediated autophagy
27036,2,Gene,SNORD61
27037,1,SideEffect,Erythema of eyelid
27038,3,BP,mitochondrial gene expression
27039,7,Pathway,FGFR1c ligand binding and activation
27040,2,Gene,C9orf131
27041,3,BP,histone ubiquitination
27042,1,SideEffect,Neonatal tachypnoea
27043,3,BP,positive regulation of microtubule plus-end binding
27044,3,BP,regulation of apoptotic process in bone marrow cell
27045,2,Gene,TCF4-AS1
27046,2,Gene,DESI2
27047,3,BP,glycerophospholipid metabolic process
27048,2,Gene,MTMR8
27049,5,MF,MHC class II protein complex binding
27050,3,BP,regulation of cytokine-mediated signaling pathway
27051,1,SideEffect,Crohns disease aggravated
27052,1,SideEffect,Oral toxicity
27053,2,Gene,CXXC5-AS1
27054,2,Gene,TRH
27055,1,SideEffect,Oral soft tissue disorder NOS
27056,2,Gene,MIR1266
27057,3,BP,regulation of generation of precursor metabolites and energy
27058,8,CC,"transferase complex, transferring phosphorus-containing groups"
27059,5,MF,pyrimidine nucleoside binding
27060,2,Gene,FGD5P1
27061,2,Gene,ST13P4
27062,2,Gene,LINC01033
27063,2,Gene,ADAM30
27064,7,Pathway,Diurnally Regulated Genes with Circadian Orthologs
27065,3,BP,smooth muscle cell-matrix adhesion
27066,3,BP,skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration
27067,3,BP,intermicrovillar adhesion
27068,3,BP,regulation of transporter activity
27069,2,Gene,HMGN3-AS1
27070,3,BP,negative regulation of fibroblast migration
27071,1,SideEffect,Hepatitis acute
27072,3,BP,purine nucleoside transmembrane transport
27073,1,SideEffect,Tooth infection
27074,1,SideEffect,Hysteria
27075,3,BP,oxidative DNA demethylation
27076,2,Gene,HBM
27077,2,Gene,NIT2
27078,1,SideEffect,Epstein-Barr virus infection
27079,2,Gene,TANGO2
27080,5,MF,purine-specific mismatch base pair DNA N-glycosylase activity
27081,2,Gene,SCN3A
27082,4,Compound,Rosiglitazone
27083,3,BP,pyrimidine ribonucleoside biosynthetic process
27084,2,Gene,LINC02053
27085,4,Compound,Prasterone
27086,3,BP,cell aging
27087,2,Gene,HECTD4
27088,2,Gene,POU3F2
27089,3,BP,neurotrophin TRK receptor signaling pathway
27090,5,MF,sodium:potassium:chloride symporter activity
27091,2,Gene,OR4B1
27092,10,Anatomy,female reproductive system
27093,7,Pathway,Toxicity of botulinum toxin type B (BoNT/B)
27094,2,Gene,ZNF675
27095,3,BP,negative regulation of T-helper 2 cell cytokine production
27096,2,Gene,BPY2
27097,0,Symptom,Parasomnias
27098,3,BP,positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding
27099,5,MF,G-quadruplex RNA binding
27100,2,Gene,COPS7A
27101,5,MF,phosphorylase kinase activity
27102,2,Gene,CLDN24
27103,7,Pathway,Glucuronidation
27104,1,SideEffect,Scrotal ulcer
27105,3,BP,protein targeting to vacuole
27106,2,Gene,MIR486-1
27107,3,BP,negative regulation of I-kappaB kinase/NF-kappaB signaling
27108,3,BP,regulation of ATP metabolic process
27109,2,Gene,RNR2
27110,3,BP,sprouting angiogenesis
27111,2,Gene,MIR4306
27112,5,MF,interleukin-7 receptor binding
27113,1,SideEffect,Anion gap increased
27114,3,BP,cysteinyl-tRNA aminoacylation
27115,3,BP,sucrose transport
27116,2,Gene,SYCE3
27117,3,BP,ribosomal large subunit assembly
27118,2,Gene,LINC01607
27119,3,BP,lens morphogenesis in camera-type eye
27120,8,CC,cis-Golgi network
27121,2,Gene,FEZF1-AS1
27122,3,BP,L-ascorbic acid transmembrane transport
27123,3,BP,negative regulation of receptor recycling
27124,3,BP,regulation of transcription involved in G1/S transition of mitotic cell cycle
27125,3,BP,"negative regulation of DNA damage response, signal transduction by p53 class mediator"
27126,3,BP,negative regulation of translation in response to stress
27127,4,Compound,Rabeprazole
27128,4,Compound,Tofacitinib
27129,2,Gene,LY86-AS1
27130,3,BP,positive regulation of intracellular estrogen receptor signaling pathway
27131,2,Gene,LIN28B
27132,3,BP,inorganic ion homeostasis
27133,5,MF,mRNA cap binding
27134,3,BP,negative regulation of interferon-gamma biosynthetic process
27135,3,BP,meiotic nuclear division
27136,2,Gene,TEX14
27137,10,Anatomy,respiratory system
27138,3,BP,regulation of vesicle docking
27139,10,Anatomy,uvea
27140,3,BP,regulation of muscle atrophy
27141,2,Gene,LINC01128
27142,5,MF,mannokinase activity
27143,2,Gene,RASSF10
27144,2,Gene,MIR573
27145,1,SideEffect,Forced expiratory volume decreased
27146,3,BP,regulation of cell shape
27147,1,SideEffect,Corneal infiltrates
27148,7,Pathway,NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
27149,5,MF,superoxide-generating NADPH oxidase activity
27150,2,Gene,JPT1
27151,1,SideEffect,Post herpetic neuralgia
27152,2,Gene,LOC102723713
27153,2,Gene,TACR3
27154,3,BP,IRE1-mediated unfolded protein response
27155,1,SideEffect,Oral fungal infection
27156,1,SideEffect,Retinal tear
27157,5,MF,translation initiation factor binding
27158,1,SideEffect,Violent behavior
27159,3,BP,glucuronate catabolic process
27160,5,MF,very-low-density lipoprotein particle binding
27161,2,Gene,MIR4525
27162,2,Gene,LHX8
27163,7,Pathway,TGF-beta Signaling Pathway
27164,3,BP,tachykinin receptor signaling pathway
27165,3,BP,insulin-like growth factor receptor signaling pathway
27166,1,SideEffect,Lymph node abscess
27167,2,Gene,GK2
27168,2,Gene,NDRG4
